person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income,income_to_loan_ratio,credit_history_years_per_age,employment_length_to_age_ratio,loan_to_income_percent
29.0,56000,2,5.0,1,0,9200,6.03,0,0.16,0,9,0.16428571428571428,6.086956521739131,0.3103448275862069,0.1724137931034483,16.428571428571427
28.0,39750,3,5.0,1,0,7250,8.49,0,0.18,0,8,0.18238993710691823,5.482758620689655,0.2857142857142857,0.17857142857142858,18.238993710691823
35.0,105000,3,11.0,5,2,7250,10.99,0,0.07,1,5,0.06904761904761905,14.482758620689655,0.14285714285714285,0.3142857142857143,6.904761904761905
29.0,35000,3,6.0,3,1,7300,11.71,0,0.21,0,9,0.20857142857142857,4.794520547945205,0.3103448275862069,0.20689655172413793,20.857142857142858
29.0,56000,0,8.0,3,1,6000,10.99,0,0.11,0,9,0.10714285714285714,9.333333333333334,0.3103448275862069,0.27586206896551724,10.714285714285714
28.0,56000,0,4.0,0,0,15000,7.49,0,0.27,0,9,0.26785714285714285,3.7333333333333334,0.32142857142857145,0.14285714285714285,26.785714285714285
31.0,56000,2,6.0,5,0,11500,10.99,0,0.21,0,9,0.20535714285714285,4.869565217391305,0.2903225806451613,0.1935483870967742,20.535714285714285
27.0,50000,3,5.0,3,0,7300,7.29,0,0.15,0,9,0.146,6.8493150684931505,0.3333333333333333,0.18518518518518517,14.6
33.0,50000,0,14.0,0,3,10000,16.89,1,0.2,0,7,0.2,5.0,0.21212121212121213,0.42424242424242425,20.0
30.0,115000,3,7.0,0,1,7300,10.25,0,0.06,0,9,0.06347826086956522,15.753424657534246,0.3,0.23333333333333334,6.347826086956522
28.0,44995,3,2.0,1,0,7350,7.49,0,0.16,0,10,0.16335148349816647,6.121768707482993,0.35714285714285715,0.07142857142857142,16.33514834981665
27.0,56000,0,4.0,0,1,10050,9.63,0,0.18,0,8,0.17946428571428572,5.5721393034825875,0.2962962962962963,0.14814814814814814,17.946428571428573
32.0,31000,3,2.0,2,3,7400,16.77,1,0.24,1,9,0.23870967741935484,4.1891891891891895,0.28125,0.0625,23.870967741935484
35.0,56000,0,4.0,0,0,12000,10.99,0,0.21,0,8,0.21428571428571427,4.666666666666667,0.22857142857142856,0.11428571428571428,21.428571428571427
33.0,69000,3,8.0,2,1,7400,9.76,0,0.11,0,5,0.1072463768115942,9.324324324324325,0.15151515151515152,0.24242424242424243,10.72463768115942
31.0,56000,0,3.0,3,0,12000,6.54,0,0.21,0,5,0.21428571428571427,4.666666666666667,0.16129032258064516,0.0967741935483871,21.428571428571427
32.0,56000,0,13.0,1,1,3000,8.88,0,0.05,0,9,0.05357142857142857,18.666666666666668,0.28125,0.40625,5.357142857142857
28.0,140000,3,0.0,0,0,7400,6.03,0,0.05,0,9,0.05285714285714286,18.91891891891892,0.32142857142857145,0.0,5.285714285714286
28.0,56000,2,10.0,2,2,12000,14.72,0,0.21,1,7,0.21428571428571427,4.666666666666667,0.25,0.35714285714285715,21.428571428571427
29.0,55000,3,6.0,2,3,7450,15.62,0,0.14,0,8,0.13545454545454547,7.382550335570469,0.27586206896551724,0.20689655172413793,13.545454545454547
27.0,62900,3,9.0,3,3,7450,15.99,1,0.1,0,10,0.11844197138314785,8.442953020134228,0.37037037037037035,0.3333333333333333,11.844197138314785
27.0,50000,0,8.0,3,3,8400,10.99,1,0.17,0,7,0.168,5.9523809523809526,0.25925925925925924,0.2962962962962963,16.8
29.0,56000,0,0.0,5,2,6000,13.23,0,0.11,1,7,0.10714285714285714,9.333333333333334,0.2413793103448276,0.0,10.714285714285714
34.0,56000,2,0.0,3,1,5600,11.86,0,0.1,0,7,0.1,10.0,0.20588235294117646,0.0,10.0
28.0,20000,3,0.0,3,1,7500,9.76,1,0.38,0,9,0.375,2.6666666666666665,0.32142857142857145,0.0,37.5
33.0,56000,0,2.0,4,0,11500,7.14,0,0.21,0,10,0.20535714285714285,4.869565217391305,0.30303030303030304,0.06060606060606061,20.535714285714285
32.0,56000,0,5.0,4,0,10000,7.14,0,0.18,0,8,0.17857142857142858,5.6,0.25,0.15625,17.857142857142858
29.0,56000,0,8.0,5,0,13000,7.88,0,0.23,0,5,0.23214285714285715,4.3076923076923075,0.1724137931034483,0.27586206896551724,23.214285714285715
30.0,21996,3,4.0,3,1,7500,10.37,1,0.34,0,9,0.34097108565193673,2.9328,0.3,0.13333333333333333,34.09710856519367
31.0,56000,0,4.0,1,0,8000,8.59,0,0.14,0,5,0.14285714285714285,7.0,0.16129032258064516,0.12903225806451613,14.285714285714285
30.0,56000,0,1.0,3,1,14000,12.18,0,0.25,0,7,0.25,4.0,0.23333333333333334,0.03333333333333333,25.0
29.0,25400,3,1.0,1,3,7500,14.59,1,0.3,1,5,0.2952755905511811,3.3866666666666667,0.1724137931034483,0.034482758620689655,29.527559055118108
29.0,56000,0,4.0,1,3,18000,14.61,0,0.32,1,9,0.32142857142857145,3.111111111111111,0.3103448275862069,0.13793103448275862,32.142857142857146
28.0,56000,0,9.0,5,3,4800,14.61,0,0.09,1,6,0.08571428571428572,11.666666666666666,0.21428571428571427,0.32142857142857145,8.571428571428571
27.0,27000,3,2.0,3,1,7500,12.69,0,0.28,0,10,0.2777777777777778,3.6,0.37037037037037035,0.07407407407407407,27.77777777777778
29.0,27600,3,2.0,1,0,7500,6.62,0,0.27,0,9,0.2717391304347826,3.68,0.3103448275862069,0.06896551724137931,27.173913043478258
27.0,30000,3,5.0,1,3,7500,14.84,0,0.25,0,7,0.25,4.0,0.25925925925925924,0.18518518518518517,25.0
33.0,30000,3,14.0,1,1,7500,11.86,1,0.25,0,5,0.25,4.0,0.15151515151515152,0.42424242424242425,25.0
35.0,56000,0,1.0,2,1,15000,11.26,0,0.27,0,10,0.26785714285714285,3.7333333333333334,0.2857142857142857,0.02857142857142857,26.785714285714285
31.0,31000,3,5.0,4,0,7500,7.49,0,0.24,0,9,0.24193548387096775,4.133333333333334,0.2903225806451613,0.16129032258064516,24.193548387096776
30.0,56000,0,5.0,1,1,1500,10.99,0,0.03,0,7,0.026785714285714284,37.333333333333336,0.23333333333333334,0.16666666666666666,2.6785714285714284
30.0,32004,3,0.0,0,2,7500,13.47,0,0.23,1,10,0.23434570678665168,4.2672,0.3333333333333333,0.0,23.434570678665168
30.0,56004,0,9.0,2,0,9600,5.99,0,0.17,0,6,0.17141632740518534,5.83375,0.2,0.3,17.141632740518535
27.0,33000,3,2.0,3,3,7500,15.65,1,0.23,1,7,0.22727272727272727,4.4,0.25925925925925924,0.07407407407407407,22.727272727272727
33.0,33000,3,0.0,4,2,7500,11.34,0,0.23,0,9,0.22727272727272727,4.4,0.2727272727272727,0.0,22.727272727272727
29.0,34000,3,4.0,3,0,7500,10.99,0,0.22,0,10,0.22058823529411764,4.533333333333333,0.3448275862068966,0.13793103448275862,22.058823529411764
31.0,34000,3,0.0,3,0,7500,8.94,0,0.22,0,8,0.22058823529411764,4.533333333333333,0.25806451612903225,0.0,22.058823529411764
28.0,34200,3,8.0,4,0,7500,8.94,0,0.22,0,7,0.21929824561403508,4.56,0.25,0.2857142857142857,21.929824561403507
27.0,56004,0,5.0,2,0,5000,7.74,0,0.09,0,7,0.0892793371902007,11.2008,0.25925925925925924,0.18518518518518517,8.92793371902007
27.0,56004,0,4.0,4,0,3100,9.32,0,0.06,0,7,0.05535318905792443,18.065806451612904,0.25925925925925924,0.14814814814814814,5.535318905792443
30.0,56030,0,14.0,4,1,13000,11.89,0,0.23,0,7,0.23201856148491878,4.31,0.23333333333333334,0.4666666666666667,23.201856148491878
29.0,56033,0,7.0,5,2,16000,14.65,0,0.29,0,6,0.28554601752538683,3.5020625,0.20689655172413793,0.2413793103448276,28.554601752538684
33.0,56100,2,13.0,2,0,16000,6.03,0,0.29,0,8,0.28520499108734404,3.50625,0.24242424242424243,0.3939393939393939,28.520499108734406
30.0,35004,3,0.0,3,0,7500,8.63,0,0.21,0,5,0.2142612272883099,4.6672,0.16666666666666666,0.0,21.42612272883099
35.0,35300,3,0.0,1,2,7500,12.29,0,0.21,1,7,0.21246458923512748,4.706666666666667,0.2,0.0,21.246458923512748
28.0,56148,0,12.0,0,2,2400,13.99,0,0.04,0,6,0.04274417610600555,23.395,0.21428571428571427,0.42857142857142855,4.274417610600556
27.0,56244,0,11.0,2,2,12000,14.22,0,0.21,0,8,0.2133560913164071,4.687,0.2962962962962963,0.4074074074074074,21.33560913164071
32.0,56256,0,2.0,4,0,6500,6.17,0,0.12,0,5,0.11554323094425484,8.654769230769231,0.15625,0.0625,11.554323094425484
35.0,30000,3,1.0,1,2,7500,10.99,1,0.25,1,6,0.25,4.0,0.17142857142857143,0.02857142857142857,25.0
27.0,56331,0,7.0,1,1,10000,10.36,0,0.18,0,10,0.1775221458876995,5.6331,0.37037037037037035,0.25925925925925924,17.75221458876995
34.0,56400,0,2.0,0,0,7000,7.9,0,0.12,0,10,0.12411347517730496,8.057142857142857,0.29411764705882354,0.058823529411764705,12.411347517730496
31.0,37000,3,5.0,4,2,7500,15.23,0,0.2,0,6,0.20270270270270271,4.933333333333334,0.1935483870967742,0.16129032258064516,20.27027027027027
34.0,56400,2,8.0,3,0,12100,5.79,0,0.21,0,9,0.21453900709219859,4.661157024793388,0.2647058823529412,0.23529411764705882,21.45390070921986
28.0,31000,3,1.0,2,3,7500,15.31,1,0.24,1,5,0.24193548387096775,4.133333333333334,0.17857142857142858,0.03571428571428571,24.193548387096776
30.0,38168,3,5.0,4,1,7500,9.76,0,0.2,0,6,0.19649968560050304,5.089066666666667,0.2,0.16666666666666666,19.649968560050304
33.0,38400,3,4.0,1,2,7500,13.49,0,0.2,0,5,0.1953125,5.12,0.15151515151515152,0.12121212121212122,19.53125
29.0,56500,0,13.0,3,0,14750,10.99,0,0.26,0,8,0.2610619469026549,3.830508474576271,0.27586206896551724,0.4482758620689655,26.10619469026549
33.0,50500,0,2.0,3,3,4000,10.99,1,0.08,1,8,0.07920792079207921,12.625,0.24242424242424243,0.06060606060606061,7.920792079207921
30.0,40000,3,3.0,5,1,7500,12.69,0,0.19,0,5,0.1875,5.333333333333333,0.16666666666666666,0.1,18.75
35.0,56566,0,3.0,1,0,3200,10.99,0,0.06,0,6,0.05657108510412615,17.676875,0.17142857142857143,0.08571428571428572,5.657108510412615
30.0,56604,0,3.0,5,3,3000,17.58,0,0.05,0,9,0.052999788000847994,18.868,0.3,0.1,5.2999788000848
30.0,56628,0,2.0,2,0,12000,8.94,0,0.21,0,10,0.21190930281839374,4.719,0.3333333333333333,0.06666666666666667,21.190930281839375
31.0,34000,3,2.0,2,3,7500,15.58,1,0.22,0,5,0.22058823529411764,4.533333333333333,0.16129032258064516,0.06451612903225806,22.058823529411764
28.0,56700,0,11.0,5,1,15000,12.12,0,0.26,0,7,0.26455026455026454,3.78,0.25,0.39285714285714285,26.455026455026452
29.0,56700,0,9.0,5,2,10000,10.99,0,0.18,1,5,0.1763668430335097,5.67,0.1724137931034483,0.3103448275862069,17.636684303350968
29.0,56700,2,14.0,3,1,11000,10.62,0,0.19,0,6,0.19400352733686066,5.154545454545454,0.20689655172413793,0.4827586206896552,19.400352733686066
28.0,40000,3,2.0,4,1,7500,11.86,0,0.19,0,8,0.1875,5.333333333333333,0.2857142857142857,0.07142857142857142,18.75
32.0,56784,2,3.0,4,3,12000,14.96,0,0.21,1,10,0.21132713440405748,4.732,0.3125,0.09375,21.132713440405748
28.0,50820,0,12.0,4,1,10000,10.59,1,0.2,0,8,0.19677292404565133,5.082,0.2857142857142857,0.42857142857142855,19.677292404565133
28.0,56864,0,5.0,4,0,12300,7.88,0,0.22,0,7,0.2163055711873945,4.623089430894309,0.25,0.17857142857142858,21.63055711873945
29.0,40000,3,7.0,3,2,7500,12.73,0,0.19,1,9,0.1875,5.333333333333333,0.3103448275862069,0.2413793103448276,18.75
32.0,34000,3,0.0,1,1,7500,10.01,1,0.22,0,5,0.22058823529411764,4.533333333333333,0.15625,0.0,22.058823529411764
30.0,34000,3,1.0,5,2,7500,10.99,1,0.22,0,6,0.22058823529411764,4.533333333333333,0.2,0.03333333333333333,22.058823529411764
28.0,40000,3,2.0,3,2,7500,10.99,0,0.19,0,7,0.1875,5.333333333333333,0.25,0.07142857142857142,18.75
32.0,40000,3,2.0,1,0,7500,8.0,0,0.19,0,6,0.1875,5.333333333333333,0.1875,0.0625,18.75
28.0,57000,0,5.0,4,0,9500,7.51,0,0.17,0,5,0.16666666666666666,6.0,0.17857142857142858,0.17857142857142858,16.666666666666664
29.0,42000,3,0.0,1,2,7500,12.87,0,0.18,1,8,0.17857142857142858,5.6,0.27586206896551724,0.0,17.857142857142858
28.0,36000,3,2.0,2,1,7500,10.39,1,0.21,0,9,0.20833333333333334,4.8,0.32142857142857145,0.07142857142857142,20.833333333333336
27.0,36000,3,0.0,4,3,7500,13.55,1,0.21,1,7,0.20833333333333334,4.8,0.25925925925925924,0.0,20.833333333333336
28.0,57000,0,13.0,4,2,9600,15.96,0,0.17,1,9,0.16842105263157894,5.9375,0.32142857142857145,0.4642857142857143,16.842105263157894
33.0,38604,3,0.0,5,3,7500,10.99,1,0.19,0,5,0.19428038545228474,5.1472,0.15151515151515152,0.0,19.428038545228475
29.0,44720,3,6.0,1,1,7500,10.99,0,0.17,0,5,0.1677101967799642,5.962666666666666,0.1724137931034483,0.20689655172413793,16.77101967799642
27.0,57000,2,11.0,1,0,15000,6.03,0,0.26,0,6,0.2631578947368421,3.8,0.2222222222222222,0.4074074074074074,26.31578947368421
29.0,44875,3,0.0,3,0,7500,8.32,0,0.17,0,8,0.1671309192200557,5.983333333333333,0.27586206896551724,0.0,16.71309192200557
27.0,45000,3,4.0,3,2,7500,15.27,0,0.17,0,8,0.16666666666666666,6.0,0.2962962962962963,0.14814814814814814,16.666666666666664
27.0,57000,0,11.0,0,0,3000,7.51,0,0.05,0,5,0.05263157894736842,19.0,0.18518518518518517,0.4074074074074074,5.263157894736842
35.0,57000,0,8.0,3,0,5500,7.49,0,0.1,0,5,0.09649122807017543,10.363636363636363,0.14285714285714285,0.22857142857142856,9.649122807017543
27.0,45000,3,0.0,4,2,7500,12.73,0,0.17,1,6,0.16666666666666666,6.0,0.2222222222222222,0.0,16.666666666666664
28.0,51000,0,1.0,4,0,4775,7.49,1,0.09,0,6,0.09362745098039216,10.680628272251308,0.21428571428571427,0.03571428571428571,9.362745098039216
34.0,39000,3,0.0,0,1,7500,9.45,1,0.19,0,9,0.19230769230769232,5.2,0.2647058823529412,0.0,19.230769230769234
29.0,45756,3,7.0,1,1,7500,10.0,0,0.16,0,7,0.16391292945187516,6.1008,0.2413793103448276,0.2413793103448276,16.391292945187516
27.0,51000,0,1.0,2,0,10000,6.99,1,0.2,0,5,0.19607843137254902,5.1,0.18518518518518517,0.037037037037037035,19.607843137254903
27.0,46000,3,4.0,3,2,7500,13.49,0,0.16,0,5,0.16304347826086957,6.133333333333334,0.18518518518518517,0.14814814814814814,16.304347826086957
30.0,57000,0,1.0,5,0,4500,7.49,0,0.08,0,10,0.07894736842105263,12.666666666666666,0.3333333333333333,0.03333333333333333,7.894736842105263
30.0,46800,3,0.0,1,0,7500,7.88,0,0.16,0,10,0.16025641025641027,6.24,0.3333333333333333,0.0,16.025641025641026
30.0,48000,3,4.0,3,0,7500,7.49,0,0.16,0,6,0.15625,6.4,0.2,0.13333333333333333,15.625
28.0,48500,3,3.0,5,3,7500,12.86,0,0.15,0,7,0.15463917525773196,6.466666666666667,0.25,0.10714285714285714,15.463917525773196
27.0,42996,3,11.0,3,2,7500,11.91,1,0.17,0,7,0.17443483114708344,5.7328,0.25925925925925924,0.4074074074074074,17.443483114708343
32.0,57000,0,11.0,3,2,9000,13.35,0,0.16,1,5,0.15789473684210525,6.333333333333333,0.15625,0.34375,15.789473684210526
33.0,57000,0,4.0,0,0,13000,7.88,0,0.23,0,5,0.22807017543859648,4.384615384615385,0.15151515151515152,0.12121212121212122,22.807017543859647
29.0,57000,0,4.0,3,0,2500,6.76,0,0.04,0,7,0.043859649122807015,22.8,0.2413793103448276,0.13793103448275862,4.385964912280701
30.0,57000,0,2.0,5,0,6000,7.51,0,0.11,0,8,0.10526315789473684,9.5,0.26666666666666666,0.06666666666666667,10.526315789473683
29.0,57000,2,5.0,3,1,5000,11.86,0,0.09,0,10,0.08771929824561403,11.4,0.3448275862068966,0.1724137931034483,8.771929824561402
33.0,44000,3,1.0,1,3,7500,12.92,1,0.17,1,6,0.17045454545454544,5.866666666666666,0.18181818181818182,0.030303030303030304,17.045454545454543
31.0,57000,0,10.0,1,1,8000,9.88,0,0.14,0,9,0.14035087719298245,7.125,0.2903225806451613,0.3225806451612903,14.035087719298245
30.0,50400,3,2.0,4,1,7500,10.25,0,0.15,0,7,0.1488095238095238,6.72,0.23333333333333334,0.06666666666666667,14.880952380952381
28.0,57000,0,2.0,5,2,6000,12.73,0,0.11,0,10,0.10526315789473684,9.5,0.35714285714285715,0.07142857142857142,10.526315789473683
33.0,50750,3,2.0,4,2,7500,11.91,0,0.15,1,6,0.1477832512315271,6.766666666666667,0.18181818181818182,0.06060606060606061,14.77832512315271
28.0,51000,3,13.0,5,3,7500,16.49,0,0.15,1,7,0.14705882352941177,6.8,0.25,0.4642857142857143,14.705882352941178
28.0,51000,2,2.0,0,4,20400,17.74,1,0.4,1,5,0.4,2.5,0.17857142857142858,0.07142857142857142,40.0
30.0,45063,3,7.0,3,3,7500,15.05,1,0.17,0,6,0.16643365954330605,6.0084,0.2,0.23333333333333334,16.643365954330605
28.0,57000,2,7.0,4,1,3500,11.83,0,0.06,0,6,0.06140350877192982,16.285714285714285,0.21428571428571427,0.25,6.140350877192982
31.0,54200,3,4.0,5,2,7500,12.61,0,0.14,0,10,0.13837638376383765,7.226666666666667,0.3225806451612903,0.12903225806451613,13.837638376383765
28.0,57000,0,12.0,2,0,13000,9.63,0,0.23,0,5,0.22807017543859648,4.384615384615385,0.17857142857142858,0.42857142857142855,22.807017543859647
33.0,51000,0,2.0,1,0,1200,9.63,1,0.02,0,7,0.023529411764705882,42.5,0.21212121212121213,0.06060606060606061,2.3529411764705883
29.0,57000,0,13.0,2,0,6000,9.32,0,0.11,0,5,0.10526315789473684,9.5,0.1724137931034483,0.4482758620689655,10.526315789473683
30.0,57000,0,6.0,4,0,4000,8.0,0,0.07,0,7,0.07017543859649122,14.25,0.23333333333333334,0.2,7.017543859649122
32.0,51000,0,5.0,3,2,15000,10.99,1,0.29,1,8,0.29411764705882354,3.4,0.25,0.15625,29.411764705882355
33.0,57000,0,7.0,1,1,15000,10.39,0,0.26,0,7,0.2631578947368421,3.8,0.21212121212121213,0.21212121212121213,26.31578947368421
28.0,55000,3,7.0,0,2,7500,12.84,0,0.14,1,6,0.13636363636363635,7.333333333333333,0.21428571428571427,0.25,13.636363636363635
31.0,56400,3,1.0,5,1,7500,11.48,0,0.13,0,10,0.13297872340425532,7.52,0.3225806451612903,0.03225806451612903,13.297872340425531
30.0,57000,3,4.0,5,2,7500,14.27,0,0.13,0,5,0.13157894736842105,7.6,0.16666666666666666,0.13333333333333333,13.157894736842104
31.0,57000,3,2.0,1,1,7500,12.53,0,0.13,0,9,0.13157894736842105,7.6,0.2903225806451613,0.06451612903225806,13.157894736842104
34.0,57000,3,9.0,0,1,7500,11.14,0,0.13,0,7,0.13157894736842105,7.6,0.20588235294117646,0.2647058823529412,13.157894736842104
28.0,51043,0,12.0,4,2,2100,12.29,1,0.04,0,8,0.04114178241874498,24.306190476190476,0.2857142857142857,0.42857142857142855,4.114178241874498
27.0,57996,3,11.0,1,1,7500,12.21,0,0.13,0,10,0.12931926339747568,7.7328,0.37037037037037035,0.4074074074074074,12.931926339747568
31.0,57200,0,3.0,0,2,7500,13.11,0,0.13,1,5,0.13111888111888112,7.626666666666667,0.16129032258064516,0.0967741935483871,13.111888111888112
27.0,57240,2,4.0,5,1,15000,11.99,0,0.26,0,6,0.2620545073375262,3.816,0.2222222222222222,0.14814814814814814,26.20545073375262
31.0,57240,0,1.0,1,0,10000,5.99,0,0.17,0,6,0.17470300489168414,5.724,0.1935483870967742,0.03225806451612903,17.470300489168412
28.0,57248,0,1.0,1,0,9000,6.92,0,0.16,0,7,0.1572107322526551,6.360888888888889,0.25,0.03571428571428571,15.721073225265512
29.0,57300,2,13.0,3,1,12000,11.48,0,0.21,0,8,0.2094240837696335,4.775,0.27586206896551724,0.4482758620689655,20.94240837696335
31.0,57335,0,6.0,1,3,16500,14.84,0,0.29,0,10,0.28778233190895613,3.4748484848484846,0.3225806451612903,0.1935483870967742,28.778233190895612
28.0,57360,0,3.0,1,1,23000,10.99,0,0.4,0,7,0.40097629009762903,2.493913043478261,0.25,0.10714285714285714,40.097629009762905
31.0,57400,0,6.0,4,0,7600,5.99,0,0.13,0,10,0.13240418118466898,7.552631578947368,0.3225806451612903,0.1935483870967742,13.240418118466899
31.0,60000,3,3.0,0,0,7500,5.79,0,0.13,0,9,0.125,8.0,0.2903225806451613,0.0967741935483871,12.5
30.0,57408,0,0.0,0,1,18000,8.88,0,0.31,0,10,0.31354515050167225,3.1893333333333334,0.3333333333333333,0.0,31.354515050167226
33.0,57500,0,0.0,3,0,15000,6.03,0,0.26,0,7,0.2608695652173913,3.8333333333333335,0.21212121212121213,0.0,26.08695652173913
31.0,61000,3,3.0,3,2,7500,10.99,0,0.12,1,10,0.12295081967213115,8.133333333333333,0.3225806451612903,0.0967741935483871,12.295081967213115
27.0,62000,3,4.0,1,2,7500,13.04,0,0.12,1,6,0.12096774193548387,8.266666666666667,0.2222222222222222,0.14814814814814814,12.096774193548388
29.0,57500,0,7.0,4,0,19600,7.88,0,0.34,0,8,0.3408695652173913,2.933673469387755,0.27586206896551724,0.2413793103448276,34.08695652173913
29.0,65000,3,5.0,1,1,7500,12.69,0,0.12,0,10,0.11538461538461539,8.666666666666666,0.3448275862068966,0.1724137931034483,11.538461538461538
29.0,59000,3,3.0,2,1,7500,9.99,1,0.13,0,8,0.1271186440677966,7.866666666666666,0.27586206896551724,0.10344827586206896,12.711864406779661
31.0,65000,3,8.0,3,1,7500,10.95,0,0.12,0,10,0.11538461538461539,8.666666666666666,0.3225806451612903,0.25806451612903225,11.538461538461538
30.0,57600,0,0.0,2,2,6000,14.65,0,0.1,0,8,0.10416666666666667,9.6,0.26666666666666666,0.0,10.416666666666668
27.0,51600,0,2.0,5,3,13650,16.29,1,0.26,0,9,0.26453488372093026,3.78021978021978,0.3333333333333333,0.07407407407407407,26.453488372093027
28.0,57600,0,12.0,4,1,10625,12.42,0,0.18,0,6,0.18446180555555555,5.421176470588235,0.21428571428571427,0.42857142857142855,18.446180555555554
30.0,57600,0,13.0,4,0,6000,10.99,0,0.1,0,10,0.10416666666666667,9.6,0.3333333333333333,0.43333333333333335,10.416666666666668
27.0,57600,2,4.0,5,2,3000,12.99,0,0.05,1,10,0.052083333333333336,19.2,0.37037037037037035,0.14814814814814814,5.208333333333334
33.0,57600,0,3.0,2,0,17000,7.66,0,0.3,0,8,0.2951388888888889,3.388235294117647,0.24242424242424243,0.09090909090909091,29.51388888888889
27.0,70000,3,4.0,3,0,7500,7.88,0,0.11,0,5,0.10714285714285714,9.333333333333334,0.18518518518518517,0.14814814814814814,10.714285714285714
27.0,57600,0,3.0,3,1,3000,11.11,0,0.05,0,6,0.052083333333333336,19.2,0.2222222222222222,0.1111111111111111,5.208333333333334
34.0,51600,0,2.0,5,4,12000,17.88,1,0.23,0,8,0.23255813953488372,4.3,0.23529411764705882,0.058823529411764705,23.25581395348837
28.0,66000,3,0.0,5,2,7500,11.28,1,0.11,1,7,0.11363636363636363,8.8,0.25,0.0,11.363636363636363
27.0,57600,0,11.0,4,0,8500,7.14,0,0.15,0,5,0.14756944444444445,6.776470588235294,0.18518518518518517,0.4074074074074074,14.756944444444445
28.0,57600,0,9.0,1,3,12000,15.58,0,0.21,1,7,0.20833333333333334,4.8,0.25,0.32142857142857145,20.833333333333336
28.0,75000,3,3.0,1,1,7500,10.99,0,0.1,0,6,0.1,10.0,0.21428571428571427,0.10714285714285714,10.0
31.0,57600,0,5.0,1,1,15000,10.25,0,0.26,0,10,0.2604166666666667,3.84,0.3225806451612903,0.16129032258064516,26.041666666666668
33.0,80000,3,4.0,1,0,7500,5.42,0,0.09,0,10,0.09375,10.666666666666666,0.30303030303030304,0.12121212121212122,9.375
27.0,80000,3,3.0,0,1,7500,12.18,0,0.09,0,5,0.09375,10.666666666666666,0.18518518518518517,0.1111111111111111,9.375
27.0,81000,3,5.0,2,1,7500,10.25,0,0.09,0,7,0.09259259259259259,10.8,0.25925925925925924,0.18518518518518517,9.25925925925926
31.0,85000,3,3.0,5,1,7500,10.08,0,0.09,0,5,0.08823529411764706,11.333333333333334,0.16129032258064516,0.0967741935483871,8.823529411764707
31.0,57758,0,4.0,0,0,12000,6.62,0,0.21,0,9,0.20776342671145123,4.813166666666667,0.2903225806451613,0.12903225806451613,20.776342671145123
27.0,57770,0,3.0,4,1,9975,11.49,0,0.17,0,5,0.1726674744677168,5.791478696741855,0.18518518518518517,0.1111111111111111,17.26674744677168
27.0,87360,3,1.0,0,2,7500,12.54,0,0.09,1,8,0.08585164835164835,11.648,0.2962962962962963,0.037037037037037035,8.585164835164836
33.0,57800,0,12.0,3,0,7000,6.99,0,0.12,0,6,0.12110726643598616,8.257142857142858,0.18181818181818182,0.36363636363636365,12.110726643598616
27.0,57886,0,7.0,5,0,4000,7.9,0,0.07,0,9,0.0691013371108731,14.4715,0.3333333333333333,0.25925925925925924,6.91013371108731
34.0,57912,0,7.0,5,0,5600,5.42,0,0.1,0,8,0.09669843901091311,10.34142857142857,0.23529411764705882,0.20588235294117646,9.669843901091312
27.0,90000,3,0.0,0,1,7500,10.99,0,0.08,0,6,0.08333333333333333,12.0,0.2222222222222222,0.0,8.333333333333332
27.0,96000,3,7.0,2,1,7500,9.83,0,0.08,0,10,0.078125,12.8,0.37037037037037035,0.25925925925925924,7.8125
31.0,99504,3,5.0,0,2,7500,13.57,0,0.08,0,10,0.07537385431741438,13.2672,0.3225806451612903,0.16129032258064516,7.537385431741438
31.0,101000,3,2.0,1,2,7500,13.22,0,0.07,1,5,0.07425742574257425,13.466666666666667,0.16129032258064516,0.06451612903225806,7.425742574257425
29.0,105000,3,1.0,3,2,7500,11.03,0,0.07,1,9,0.07142857142857142,14.0,0.3103448275862069,0.034482758620689655,7.142857142857142
29.0,103000,3,0.0,4,3,7500,16.77,1,0.07,1,7,0.07281553398058252,13.733333333333333,0.2413793103448276,0.0,7.281553398058252
29.0,115000,3,5.0,2,0,7500,5.99,0,0.07,0,8,0.06521739130434782,15.333333333333334,0.27586206896551724,0.1724137931034483,6.521739130434782
33.0,115000,3,9.0,2,2,7500,11.03,0,0.07,1,8,0.06521739130434782,15.333333333333334,0.24242424242424243,0.2727272727272727,6.521739130434782
27.0,57996,0,1.0,3,0,4800,8.59,0,0.08,0,9,0.08276432857438444,12.0825,0.3333333333333333,0.037037037037037035,8.276432857438444
34.0,120000,3,9.0,2,3,7500,16.29,0,0.06,0,5,0.0625,16.0,0.14705882352941177,0.2647058823529412,6.25
27.0,125000,3,8.0,1,3,7500,10.99,0,0.06,0,5,0.06,16.666666666666668,0.18518518518518517,0.2962962962962963,6.0
29.0,57996,0,6.0,1,2,20475,12.72,0,0.35,0,10,0.35304158907510863,2.8325274725274725,0.3448275862068966,0.20689655172413793,35.30415890751086
32.0,140250,3,3.0,4,2,7500,11.59,0,0.05,1,5,0.04838709677419355,20.666666666666668,0.15625,0.09375,4.838709677419355
31.0,140250,3,1.0,2,2,7500,11.28,0,0.05,0,7,0.046875,21.333333333333332,0.22580645161290322,0.03225806451612903,4.6875
